,Unnamed: 0,sentence,label
649,649,حیف تتلو خدا وکیلی از سرتم زیادیه,"""تنفر"""
650,650,چون دیدی کسی تو رو نمیخواد برا ازدواج رفتی با تتلو به هر حال بچه هم داشته باشی برا رفع تکلیف بازم خوبه,"""تنفر"""
651,651,سحر با تتلو رل زدی یا چاخانه,"""غیرتنفر"""
652,652,طارمی بشه یا تتلو بشه,"""غیرتنفر"""
653,653,خاک تو سر دختری که به کسی مثل تتلو که مثل سوسمار میمونه دل ببنده,"""تنفر"""
654,654,سحر این حرف‌ها چیه پشتت درآوردن با تتلو واقعیت داره,"""غیرتنفر"""
655,655,واقعا این حماقتت دیگه خیلی اشتباه بدون برگشت بود,"""تنفر"""
656,656,واقعا متعجبم از شما سلبریتیا که ابروی خودتونو دستی دستی میبرید,"""تنفر"""
657,657,من براش مرد بدنساز بودم ولی اون تتل بوکسور دوست داشت,"""غیرتنفر"""
658,658,من موندم چرا هیچی نمیگی اگه با تتلو هستی بگو هستم اگه هم نیستی بگو نیستم دیگه,"""غیرتنفر"""
659,659,خوبه یاد بگیریم که,"""غیرتنفر"""
660,660,سحر قریشی پیشه تتلویی پس می‌می و ماری کوشن,"""غیرتنفر"""
661,661,عروسیت با تتلو ماهم دعوت کن,"""غیرتنفر"""
662,662,نفر بعدی که جان به جان آفرین تسلیم میکنه و خودکشی میکنه خود تو هستی سحر قریشی از همین الان این قول رو میدم به ملت مرده پرست ایران تتلو سحرقریشی,"""تنفر"""
663,663,تو این همه افراد مشهور کسی هست که پیشش نرفته باشی,"""تنفر"""
664,664,این تتلو چی داشت آخه حیف تو نبود,"""تنفر"""
665,665,خیلی دختر ساده‌ای هستی زود گولت زدن یروز بحرفم میرسی,"""غیرتنفر"""
666,666,چقدر مظلوم شدی تو خونه تتلو,"""غیرتنفر"""
667,667,خبر رسید از ملاتاباد که باهاش تیک زدی,"""غیرتنفر"""
668,668,پولای خرمالورو پیچوندی رفتی با تتل خرج کنی,"""تنفر"""
669,669,کاش زودتر نیسان آبی رو میساختن این میرفت اونور,"""تنفر"""
670,670,ماشالله که دارم نظراتو میخونم نظرات همه زیاد‌تر از تاست,"""غیرتنفر"""
671,671,چیکار داری میکنی با خودت,"""تنفر"""
672,672,خوبه بهم میاایین فقط ناموسن قبلش یه صیغه بخونید دینتونو کامل کنیدبقول بعضی از دوستان فضول البته ب ما چه زندگی خودشهجرا,"""غیرتنفر"""
673,673,به به حاج خانم تتلو,"""غیرتنفر"""
674,674,آخه این تتلو هم ادمه,"""تنفر"""
675,675,این مگه از بودن با اقایون منقلب نمیشد,"""تنفر"""
676,676,ده میلیون فالور ولی سیصد هزارتا ویو شاشیدم تو فیک هات,"""تنفر"""
677,677,ببین این طارمی نیست که بخای تیغش بزنی,"""تنفر"""
678,678,سحر قریشی عالی هستی شما,"""غیرتنفر"""
679,679,یکی نیست با ما دوست شه,"""غیرتنفر"""
680,680,مبارکه حاجیه سحر خانوم و حاج امیر,"""غیرتنفر"""
681,681,خونه‌ات باشه ویلای تتلو,"""غیرتنفر"""
682,682,از بین این همه کامنت یه دوست پسر به ما نمیرسه,"""غیرتنفر"""
683,683,حالا دیگه قربونم بری خانوم قریشی,"""غیرتنفر"""
684,684,ولی این یه چیزیش هست,"""تنفر"""
685,685,چراهرکی میخواد فالوراش بالابرن بااحساسات تتلو بازی میکنه بیچاره تتلو شده اسباب بازی این خانوما,"""تنفر"""
686,686,خدا به راه راست هدایتت کنه,"""تنفر"""
687,687,پولای جمشید و بردی پیش تتلو نامرد,"""تنفر"""
688,688,خاکتوسرت آبرو واسه خودت نزاشتی,"""تنفر"""
689,689,ای تیغ زن مردا امیدوارم این دفعه زیر تتلو جیق بزنی نه تیغ,"""تنفر"""
690,690,سحر جان همه سایزو تجربه کردن رفتن سراغ هفت رنگشبراش جذابه اخهیاد اون کلیپش میفتم ک میگ کنار مردا منقلب میشماویی خدا,"""تنفر"""
691,691,تتلو چه گوشتی میزنه سر سیخ,"""تنفر"""
692,692,بعضی از موجودات باید حتما تو آب کثیف زندگی کنند آب تمیز باشه میمیرن حکایت تتلو سحرقریشی این باید تو کثافت زندگی کنند,"""تنفر"""
693,693,نیسان ابیو خیلی خوب بازی کردی خواستم بگم حتی تو فیلماام خرابی,"""تنفر"""
694,694,حیف مهدی طارمی نبود پسر به این خوبی لیاقتت همون هولو بیناموس,"""تنفر"""
695,695,باورود به عرصه بازیگری اصلا یه ادم دیگه‌ای شد,"""غیرتنفر"""
696,696,سحر بیا بگو این من نیستم این زنه تو یک آهنگ دیگه بود برات دردسر میشه‌ها,"""غیرتنفر"""
697,697,واقعا حیف مهدی که دلش داده بود دست تو بعد یه مدت که خوب کردتت مثل یه تیکه آشعال میندازتت دور,"""تنفر"""
698,698,دقیقا بین اینو تتل چیشد,"""غیرتنفر"""
699,699,هیچی دیگه تتلو گل بازت کرد,"""تنفر"""
700,700,نامزدمو بدین برم میخوام به قربونش برم,"""غیرتنفر"""
701,701,عشقتون تا ابد پایدار بانوی زیبا,"""غیرتنفر"""
702,702,تحمل کامنت منفی نداریمن ازت متنفرم از تتلو دفتر نقاشیم متنفرم فیلم جدید برا فالور راه انداختین,"""تنفر"""
703,703,احساس میکنم نفری بعدی که خودکشی میکنه سحر قریشیه,"""تنفر"""
704,704,سلام سلطان همیشه پیشرفت تو باعث خوش حالی سلطان حاج خانوم,"""غیرتنفر"""
705,705,خدا وکیلی دنیا جهانبخت بفهمه میدونی چیکارت میکنه,"""غیرتنفر"""
706,706,سحرجان چشمانت مانند اوکراین بود و من ولادیمین پوتین,"""غیرتنفر"""
707,707,تو بودی میگفتی کاش میشد شکایت کنم حالا بخدب زیرش شکایت کن,"""تنفر"""
708,708,کیا اومدن دنبال خبرا تتلو با سحر,"""غیرتنفر"""
709,709,جدی جدی تتلو گرفتی خاک به اون قور باقه کی نگاه میکنه,"""تنفر"""
710,710,چیز امیر تتلو چند سانت بود,"""تنفر"""
711,711,هشتاد و پنج میلیون ایرانی داخل و چهارده میلیون ایرانی خارج همه فهمیدن و میدونن,"""غیرتنفر"""
712,712,حاج خانم مبارک باشه به به,"""تنفر"""
713,713,بعد که جدا شدین امیر همه نشونی‌های بدنتو لو میده,"""تنفر"""
714,714,خدا لعنتت کنه خانم اسماعیلی پولای جمشید بدبخت و کشیدی بالا بخورونی به این تتلوخدا رو خوش نمیاد این پولا خوردن نداره,"""تنفر"""
715,715,تتلو ت هر جور حساب میکنیم نمیشه,"""غیرتنفر"""
716,716,شب بخیر کرکره کامنتو میبندم,"""غیرتنفر"""
717,717,به امید روزی که تتل فیلم  رو با حاج خانم بده بیرونهمراه با آهنگ بزنم نفت دربیاد,"""تنفر"""
718,718,یه آدم بزرگ به صفحه ت نگاه بندازه به سهولت پیداست مخ تو از دنیای ما خیلی کوچیک تره,"""تنفر"""
719,719,شمام اومدید ببینین تو کامنتا درمورد تتل چی میگن,"""غیرتنفر"""
720,720,چقدپشت مردم ح میزنید باعث مرگ طرف میشید,"""غیرتنفر"""
721,721,میدونم همش دروغه سحر خانم خیلی خانمه به این بد ریخت و آب رنگی اصلا نمیاد,"""غیرتنفر"""
722,722,شک نکنید قریشی هم میشه مثل امثال ریحانه پارساها یه زمانی به خودش میاد که خیلی دیره ضمنا این حواشی مجازی همه این به اصطلاح شاخ‌های مجازی به دنبال پولشویی هستن و درامد از یوتیوب و,"""تنفر"""
723,723,راستی چه خبر از شوهرت تتلو,"""غیرتنفر"""
724,724,مبارکت باشه حج خانومی تتل,"""غیرتنفر"""
725,725,کمتر خونه تتل آتیش بازی کن,"""غیرتنفر"""
726,726,جای مگس در مستراح است و بر روی عن یک مگس راهش را به مستراح پیدا میکند حتی اگر مستراح در دورترین نقطه یا عنی در بیابان باشد موفق باشی مگس اخوند بمال,"""تنفر"""
727,727,خواهشن توام مثل دنیا واسه سلطان بساک ببینیم,"""تنفر"""
728,728,گل کشیدی چت کردی فاز گرفتی,"""تنفر"""
729,729,ایشالا با سلطان بزنید نفت در بیاد,"""غیرتنفر"""
730,730,خراب مثل توام مگه هست,"""تنفر"""
731,731,برا چی زندگی جمشیدو خراب کردی خدا ازت نگذره,"""تنفر"""
732,732,حال میکنی با تتلو هسیا,"""غیرتنفر"""
733,733,دور تتلو خط بکش با رژلب و خط چشم,"""غیرتنفر"""
734,734,حاج خانوم حالت خوبه از امیر تتلو چه خبر سر کیفی عزیز لایک کنید این کامنت ر و,"""غیرتنفر"""
735,735,خب میکنه تتلو یا نه بپا فقد فیلم ساک زدنتو نزار مثل دنیا جهانبخش,"""تنفر"""
736,736,تتلو توی یوتوب گفته که دیگه هیچ پیج رسمی در اینستاگرام و یا تلگرام و یا هر شبکه مجازی دیگه‌ای نداره اون گفته تمام فعالیتش از این به بعد در یوتیوب شروع میشه به کانال یوتیوبش برید و سابسکرایبش کنید,"""غیرتنفر"""
737,737,خیلی بهم میاین بهترین کارو کردین,"""غیرتنفر"""
738,738,میدونستی منفورترین بازیگر زن در ایرانی البته فکر کنم قبلا رتبه دوم بودی بعد از ریحانه پارسا الان مفتخری به گرفتن رتبه یک عن‌ترین بازیگر زن ایران که هیچکی ازش خوشش نمیاد,"""تنفر"""
739,739,منم امیر تتلو دوست دارم سحر,"""غیرتنفر"""
740,740,خوابم نبرد موقت کرکره کامنتو میدم بالا,"""غیرتنفر"""
